,Calculation,Simulation
0,0.135466773079807,0.135966773079807
1,0.126408694278838,0.126908694278838
2,0.11837317098881,0.11897317098881
3,0.111240480950431,0.111940480950431
4,0.109866347171315,0.109066347171315
5,0.110286435070478,0.110986435070478
6,0.111679867269397,0.111079867269397
7,0.109870175923748,0.109070175923748
8,0.110839981734627,0.110039981734627
9,0.108885989780046,0.108085989780046
10,0.109437166323677,0.109937166323677
11,0.110453463228545,0.110953463228545
12,0.111987850846848,0.111087850846848
13,0.114746458205086,0.114046458205086
14,0.117849749931085,0.117049749931085
15,0.119857778191774,0.119057778191774
16,0.121114496411239,0.121914496411239
17,0.122283738227348,0.122983738227348
18,0.122776086580529,0.122076086580529
19,0.122283738227348,0.122983738227348
20,0.121114496411239,0.121914496411239
21,0.119857778191774,0.119057778191774
22,0.117849749931085,0.117049749931085
23,0.114746458205086,0.114046458205086
24,0.111987850846848,0.111087850846848
25,0.110453463228545,0.110953463228545
26,0.109437166323677,0.109937166323677
27,0.108885989780046,0.108085989780046
28,0.110839981734627,0.110039981734627
29,0.109870175923749,0.109070175923749
30,0.111679867269397,0.111079867269397
31,0.110286435070478,0.110986435070478
32,0.109866347171315,0.109066347171315
33,0.111240480950431,0.111940480950431
34,0.11837317098881,0.11897317098881
35,0.126408694278839,0.126908694278839
36,0.135466773079807,0.135966773079807
