,Calculation,Simulation
0,0.118149939949113,0.118449939949113
1,0.116329558449182,0.116729558449182
2,0.117588518106911,0.117188518106911
3,0.110907832421527,0.110507832421527
4,0.105580014563646,0.105980014563646
5,0.102188743306874,0.102588743306874
6,0.104427136172259,0.104927136172259
7,0.106433887921585,0.106033887921585
8,0.11113901635059,0.11153901635059
9,0.116850473546661,0.116250473546661
10,0.119780373139434,0.119180373139434
11,0.116850473546661,0.116125047354666
12,0.11113901635059,0.11163901635059
13,0.106433887921585,0.106933887921585
14,0.10442713617226,0.10482713617226
15,0.102188743306873,0.102788743306873
16,0.105580014563646,0.105980014563646
17,0.110907832421527,0.110407832421527
18,0.117588518106911,0.117108851810691
19,0.116329558449182,0.116029558449182
20,0.118149939949113,0.118649939949113
